"Ticker","Date","LatestAvailableDate","HistoryBars","HistoryQuality","Price","ChangePct","Signal","ActiveSignals","SignalGroup","ActiveSignal","SniperLocation","LastActiveSignals","LastActiveDate","LastSniperLocation","SignalAgeLabel","AgeDays","Trend","TrendShort","TrendMedium","TrendLong","Structure","Regime","RisenScore","RisenInsideRolling","RisenRecentUpBreak","RisenVolSurge","Quadrant","AlphaStatus","RVol","VolPower","VolRegime","XRayBuyPowerPct","XRaySellPowerPct","RSI","ADX","PlusDI","MinusDI","EMA21","EMA50","EMA200","Volume","VolumeSMA20","Score","LogicNotes","Strategy","PortfolioCapital","Buy1","Buy2","Buy3","Buy4","Weight1","Weight2","Weight3","Weight4","Lot1","Lot2","Lot3","Lot4","TotalLots","TotalDeployed","CashLeft","AvgEntry","TheoreticalAvgEntry","StopLoss","TP1","TP2","TP2Fib","RiskBuy1Pct","RiskAvgPct","UpsideBuy1Pct","UpsideAvgPct","RewardRiskBuy1","RewardRiskAvg"
"TALF","2026-05-22","2026-05-22","558","FULL","780","24.8","V-SHAPE","V-SHAPE","reversal","TRUE","","V-SHAPE","2026-05-22","","NEW","0","DOWNTREND","BULLISH","BULLISH","BULLISH","DEMAND STRUCTURE","EXPLOSIVE BULL","19.18","TRUE","TRUE","TRUE","LEADING","LEADING (V-Shape)","1.86","1.86","EXPANSION","100","0","56.45","32.58","25.48","14","706.39","677.22","552.8","762700","410740","5050","Supertrend bearish | RSI 56.5 > 50 | Volume valid 1.86x | Lolos anti-crash ADX | RISEN EXPLOSIVE BULL","Full Grid (1-2-3-4)","100000000","780","695","675","645","0.1","0.2","0.3","0.4","128","287","444","620","1479","99890500","109500","675.39","675.41","590","1065","1350","1350","24.36","12.64","73.08","99.88","3","7.9"
"RBMS","2026-05-22","2026-05-22","558","FULL","70","9.375","AVOID","-","passive","FALSE","","SMART GAMMA","2026-05-05","","17d","17","DOWNTREND","BULLISH","BULLISH","BULLISH","DOWNTREND PREMIUM","NORMAL UPTREND","36.9","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","1.69","1.69","EXPANSION","100","0","54.65","32.45","27.62","32.97","67.79","61.01","47.16","16960900","10038120","966","Supertrend bearish | RSI 54.6 > 50 | Volume valid 1.69x | Crash filter aktif | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","77","59","55","49","0.1","0.2","0.3","0.4","1298","3389","5454","8163","18304","99985400","14600","54.62","54.63","40","133","188","188","48.05","26.77","144.16","244.17","3","9.12"
"ADMR","2026-05-22","2026-05-22","558","FULL","1480","9.22509225092251","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","17.5","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.97","0.97","NORMAL","95.35","4.65","32.34","23.58","9.75","38.99","1714.69","1801.8","1601.36","46834600","48336790","964","Supertrend bearish | RSI 32.3 lemah | Volume 0.97x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","1910","1845","1830","1810","0.1","0.2","0.3","0.4","52","108","163","220","543","99507000","493000","1832.54","1832.56","1765","2130","2350","2350","7.59","3.69","23.04","28.24","3.03","7.66"
"AMAN","2026-05-22","2026-05-22","558","FULL","250","-1.574803149606299","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BULLISH","DEMAND STRUCTURE","SIDEWAYS","88.52","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.35","0.35","DRY / QUIET","50","50","37.48","16.23","16.14","21.98","269.5","275.75","222.6","856700","2422235","964","Supertrend bearish | RSI 37.5 lemah | Volume 0.35x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","266","254","250","246","0.1","0.2","0.3","0.4","375","787","1200","1626","3988","99964400","35600","250.66","250.67","236","312","318","318","11.28","5.85","19.55","26.86","1.73","4.59"
"ARII","2026-05-22","2026-05-22","558","FULL","268","1.5151515151515151","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","45.98","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.06","0.06","DRY / QUIET","50","50","39.85","15","12.81","22.7","284.13","285.26","282.89","40400","667890","964","Supertrend bearish | RSI 39.9 lemah | Volume 0.06x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","292","276","272","266","0.1","0.2","0.3","0.4","342","724","1102","1503","3671","99923000","77000","272.2","272.2","256","346","400","400","12.33","5.95","36.99","46.95","3","7.89"
"BCIP","2026-05-22","2026-05-22","558","FULL","63","1.6129032258064515","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.11","0.11","DRY / QUIET","85.71","14.29","37.48","25.76","22.78","23.29","71.66","73.29","80.6","13868800","127247530","964","Supertrend bearish | RSI 37.5 lemah | Volume 0.11x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","89","78","75","71","0.1","0.2","0.3","0.4","1123","2564","4000","5633","13320","99988200","11800","75.07","75.07","65","125","161","161","26.97","13.41","80.9","114.48","3","8.54"
"BINO","2026-05-22","2026-05-22","558","FULL","103","-0.9615384615384616","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","20.75","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.46","0.46","DRY / QUIET","50","50","19.9","34.46","5.34","30.61","116.29","120.98","127.69","604200","1317365","964","Supertrend bearish | RSI 19.9 lemah | Volume 0.46x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","126","122","121","120","0.1","0.2","0.3","0.4","793","1639","2479","3333","8244","99979500","20500","121.28","121.28","117","140","154","154","7.14","3.53","22.22","26.98","3.11","7.65"
"BOLT","2026-05-22","2026-05-22","558","FULL","790","0","AVOID","-","passive","FALSE","","EARLY SWEEP","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.17","0.17","DRY / QUIET","50","50","31.57","28.32","18.74","43.78","867.78","908.9","1009.26","10500","62400","964","Supertrend bearish | RSI 31.6 lemah | Volume 0.17x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","1035","1020","1015","1005","0.1","0.2","0.3","0.4","96","196","295","398","985","99869500","130500","1013.9","1013.92","1000","1090","1200","1200","3.38","1.37","15.94","18.35","4.71","13.38"
"FWCT","2026-05-22","2026-05-22","558","FULL","81","-3.571428571428571","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.11","0.11","DRY / QUIET","50","50","35.79","19.23","20.85","22.43","93.71","104.01","128.64","3306100","28837915","964","Supertrend bearish | RSI 35.8 lemah | Volume 0.11x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","120","105","101","96","0.1","0.2","0.3","0.4","833","1904","2970","4166","9873","99978600","21400","101.26","101.27","87","170","220","220","27.5","14.09","83.33","117.25","3.03","8.32"
"GRPH","2026-05-22","2026-05-22","546","FULL","62","3.3333333333333335","HOLD","-","passive","FALSE","","SMART GAMMA","2026-05-04","","18d","18","UPTREND","BEARISH","BULLISH","BULLISH","DEMAND STRUCTURE","SIDEWAYS","62.89","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","0.24","0.24","DRY / QUIET","63.64","36.36","48.4","45.48","25.2","21.67","63.29","61.31","60.48","8519000","35032315","964","Supertrend bullish | RSI 48.4 lemah | Volume 0.24x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","72","61","58","55","0.1","0.2","0.3","0.4","1388","3278","5172","7272","17110","99983000","17000","58.44","58.44","49","107","141","141","31.94","16.15","95.83","141.29","3","8.75"
"HAJJ","2026-05-22","2026-05-22","558","FULL","120","-1.639344262295082","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","SIDEWAYS","54.63","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.98","0.98","NORMAL","66.67","33.33","31.26","23.11","9.36","25.81","131.5","133.12","134.02","8144800","8291020","964","Supertrend bearish | RSI 31.3 lemah | Volume 0.98x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","140","133","131","129","0.1","0.2","0.3","0.4","714","1503","2290","3100","7607","99974900","25100","131.42","131.43","125","163","185","185","10.71","4.89","32.14","40.76","3","8.34"
"HERO","2026-05-22","2026-05-22","558","FULL","400","0","AVOID","-","passive","FALSE","","SMART GAMMA","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","25","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","0.21","0.21","DRY / QUIET","85.71","14.29","42.45","31.05","28.01","19.69","437.56","432.81","456.65","449900","2174750","964","Supertrend bearish | RSI 42.5 lemah | Volume 0.21x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","590","484","458","424","0.1","0.2","0.3","0.4","169","413","655","943","2180","99942400","57600","458.45","458.48","372","915","1245","1245","36.95","18.86","111.02","171.57","3","9.1"
"IBOS","2026-05-22","2026-05-22","558","FULL","84","6.329113924050633","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","35.56","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.47","0.47","DRY / QUIET","92.31","7.69","32.38","18.84","12.64","34.66","103.24","111.75","97.82","6048500","12993030","964","Supertrend bearish | RSI 32.4 lemah | Volume 0.47x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","111","103","100","98","0.1","0.2","0.3","0.4","900","1941","3000","4081","9922","99976100","23900","100.76","100.76","92","140","168","168","17.12","8.7","51.35","66.73","3","7.67"
"INDS","2026-05-22","2026-05-22","558","FULL","308","4.054054054054054","AVOID","-","passive","FALSE","","SMART SNIPER","2026-05-04","Discount Only","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","65","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.09","0.09","DRY / QUIET","92.86","7.14","34.75","11.11","24.44","30.58","385.89","499.19","511.29","2882500","31447335","964","Supertrend bearish | RSI 34.8 lemah | Volume 0.09x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","525","434","414","382","0.1","0.2","0.3","0.4","190","460","724","1047","2421","99908000","92000","412.67","412.7","330","2410","2430","2430","37.14","20.03","362.86","488.84","9.77","24.4"
"ISEA","2026-05-22","2026-05-22","447","FULL","68","0","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","22.5","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.62","0.62","DRY / QUIET","90","10","23.03","17.76","18.93","26.18","83.16","86.67","91.1","3915400","6301940","964","Supertrend bearish | RSI 23.0 lemah | Volume 0.62x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","90","83","81","78","0.1","0.2","0.3","0.4","1111","2409","3703","5128","12351","99986400","13600","80.95","80.95","74","114","138","138","17.78","8.59","53.33","70.47","3","8.2"
"LTLS","2026-05-22","2026-05-22","558","FULL","730","-1.3513513513513513","AVOID","-","passive","FALSE","","BETA BREAKOUT + V-SHAPE","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.2","0.2","DRY / QUIET","66.67","33.33","33.11","21.58","15.68","32.7","792.56","802.87","842.99","46800","238485","964","Supertrend bearish | RSI 33.1 lemah | Volume 0.2x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","840","800","785","775","0.1","0.2","0.3","0.4","119","250","382","516","1267","99973000","27000","789.05","789.05","750","975","1110","1110","10.71","4.95","32.14","40.67","3","8.22"
"MINA","2026-05-22","2026-05-22","558","FULL","310","14.814814814814813","AVOID","-","passive","FALSE","","SMART GAMMA","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BULLISH","STRUCTURE + DISCOUNT","SIDEWAYS","35.13","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.57","0.57","DRY / QUIET","96.3","3.7","46.52","22.36","12.08","23.79","328.42","329.05","287.34","238055200","418814430","964","Supertrend bearish | RSI 46.5 lemah | Volume 0.57x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","382","302","284","256","0.1","0.2","0.3","0.4","261","662","1056","1562","3541","99940200","59800","282.24","282.26","216","630","880","880","43.46","23.47","130.37","211.79","3","9.02"
"NAIK","2026-05-22","2026-05-22","356","FULL","91","0","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","0.16","0.16","DRY / QUIET","33.33","66.67","36.99","29.36","19.98","15.57","98.69","101.5","131.91","6931900","43736090","964","Supertrend bearish | RSI 37.0 lemah | Volume 0.16x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","105","97","94","92","0.1","0.2","0.3","0.4","952","2061","3191","4347","10551","99975500","24500","94.75","94.75","87","132","159","159","17.14","8.18","51.43","67.8","3","8.28"
"NETV","2026-05-22","2026-05-22","558","FULL","68","3.0303030303030303","AVOID","-","passive","FALSE","","SMART SNIPER","2026-05-04","Structure + Discount","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","60.58","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.27","0.27","DRY / QUIET","71.43","28.57","34.33","18.92","14.31","25.09","82.45","91.71","114.6","20952700","78417510","964","Supertrend bearish | RSI 34.3 lemah | Volume 0.27x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","106","97","95","92","0.1","0.2","0.3","0.4","943","2061","3157","4347","10508","99971400","28600","95.14","95.14","86","136","166","166","18.87","9.61","56.6","74.48","3","7.75"
"PADI","2026-05-22","2026-05-22","558","FULL","89","5.952380952380952","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","SIDEWAYS","44.13","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.38","0.38","DRY / QUIET","90","10","38.15","16.78","15.4","27.07","107.89","113.27","101.82","274743600","716769640","964","Supertrend bearish | RSI 38.1 lemah | Volume 0.38x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","123","113","111","107","0.1","0.2","0.3","0.4","813","1769","2702","3738","9022","99978400","21600","110.82","110.82","101","156","189","189","17.89","8.86","53.66","70.55","3","7.96"
"SHIP","2026-05-22","2026-05-22","558","FULL","1990","5.851063829787234","AVOID","-","passive","FALSE","","SMART SNIPER","2026-05-04","Structure + Discount","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","25","TRUE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.24","0.24","DRY / QUIET","98.31","1.69","26.75","26.92","16.33","28.69","2952.84","3462.6","3852.62","60700","252990","964","Supertrend bearish | RSI 26.8 lemah | Volume 0.24x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","4300","3870","3760","3620","0.1","0.2","0.3","0.4","23","51","79","110","263","99151000","849000","3770","3770.46","3370","5700","7100","7100","21.63","10.61","65.12","88.33","3.01","8.33"
"SMDM","2026-05-22","2026-05-22","558","FULL","494","-1.2","AVOID","-","passive","FALSE","","V-SHAPE","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL DOWNTREND","0","FALSE","FALSE","FALSE","LAGGING","LAGGARD (Passive)","0.25","0.25","DRY / QUIET","70","30","27.94","27.22","19.51","22.45","589.8","624.79","749.5","63500","249770","964","Supertrend bearish | RSI 27.9 lemah | Volume 0.25x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","630","570","555","530","0.1","0.2","0.3","0.4","158","350","540","754","1802","99836000","164000","554.03","554.06","492","835","1045","1045","21.9","11.2","65.87","88.62","3.01","7.92"
"URBN","2026-05-22","2026-05-22","558","FULL","197","0","AVOID","-","passive","FALSE","","G ACC","2026-05-04","","18d","18","DOWNTREND","BEARISH","BULLISH","BULLISH","DOWNTREND","NORMAL UPTREND","39.98","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","0.17","0.17","DRY / QUIET","100","0","47.8","29.01","32.98","26.63","204.41","195.26","174.3","201500","1215015","964","Supertrend bearish | RSI 47.8 lemah | Volume 0.17x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","252","195","181","162","0.1","0.2","0.3","0.4","396","1025","1657","2469","5547","99956200","43800","180.2","180.21","134","430","605","605","46.83","25.64","140.08","235.74","2.99","9.2"
"UVCR","2026-05-22","2026-05-22","558","FULL","228","0.8849557522123894","HOLD","-","passive","FALSE","","G ACC","2026-05-04","","18d","18","UPTREND","BULLISH","BULLISH","BULLISH","UPTREND PREMIUM","NORMAL UPTREND","32.29","TRUE","TRUE","FALSE","WEAKENING","WEAKENING (Passive)","1.29","1.29","EXPANSION","80","20","68.97","44.42","22.5","10.49","209.65","185","138.67","67434700","52252490","964","Supertrend bullish | RSI 69.0 > 50 | Volume valid 1.29x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","226","162","146","125","0.1","0.2","0.3","0.4","442","1234","2054","3200","6930","99968400","31600","144.25","144.26","94","424","620","620","58.41","34.84","174.34","329.8","2.98","9.47"
"YPAS","2026-05-22","2026-05-22","558","FULL","595","-9.848484848484848","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-05-04","","18d","18","DOWNTREND","BEARISH","BEARISH","BEARISH","DOWNTREND DISCOUNT","NORMAL UPTREND","0","FALSE","TRUE","FALSE","LAGGING","LAGGARD (Passive)","0.38","0.38","DRY / QUIET","23.53","76.47","27.21","25.46","19.88","33.36","1014.38","1045.15","732.71","150400","397100","964","Supertrend bearish | RSI 27.2 lemah | Volume 0.38x | Lolos anti-crash ADX | RISEN NORMAL UPTREND","Full Grid (1-2-3-4)","100000000","1515","1305","1255","1185","0.1","0.2","0.3","0.4","66","153","239","337","795","99894500","105500","1256.53","1256.5","1070","2180","2850","2850","29.37","14.85","88.12","126.81","3","8.54"
"MEGA","2026-05-22","2026-05-22","558","FULL","1865","0.5390835579514826","AVOID","-","passive","FALSE","","SMART GAMMA","2026-04-07","","45d","45","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","65","TRUE","FALSE","FALSE","IMPROVING","IMPROVING (Passive)","0.2","0.2","DRY / QUIET","65","35","24.65","38.48","15.08","45.72","2265.36","2840.52","3353.57","42800","209380","960","Supertrend bearish | RSI 24.6 lemah | Volume 0.2x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","5600","4380","4090","3670","0.1","0.2","0.3","0.4","17","45","73","108","243","98723000","1277000","4062.67","4067.34","3080","9375","13150","13150","45","24.19","134.82","223.68","3","9.25"
"APIC","2026-05-22","2026-05-22","558","FULL","1345","-14.331210191082802","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-04-21","","31d","31","DOWNTREND","BEARISH","BEARISH","BULLISH","STRUCTURE + DISCOUNT","SIDEWAYS","0","TRUE","TRUE","TRUE","LAGGING","LAGGARD (Passive)","9.1","9.1","VOLUME SURGE","0","100","44.07","21.61","22.42","24.8","1572.52","1490.29","1341.79","64166200","7051175","958","Supertrend bearish | RSI 44.1 lemah | Volume valid 9.1x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","1500","1275","1220","1145","0.1","0.2","0.3","0.4","66","156","245","349","816","99640500","359500","1221.08","1221.34","1025","2210","2930","2930","31.67","16.06","95.33","139.95","3.01","8.72"
"AMFG","2026-05-22","2026-05-22","558","FULL","3130","0","AVOID","-","passive","FALSE","","BETA BREAKOUT","2026-03-11","","72d","72","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","SIDEWAYS","17.5","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.43","0.43","DRY / QUIET","100","0","39.87","41.02","35.67","16.34","3208.9","3264.76","3442.92","5900","13595","956","Supertrend bearish | RSI 39.9 lemah | Volume 0.43x | Lolos anti-crash ADX | RISEN SIDEWAYS","Full Grid (1-2-3-4)","100000000","3490","3330","3290","3230","0.1","0.2","0.3","0.4","28","60","91","123","302","99420000","580000","3292.05","3292.31","3140","4020","4540","4540","10.03","4.62","30.09","37.91","3","8.21"
"CMPP","2026-05-22","2026-05-22","558","FULL","71","0","AVOID","-","passive","FALSE","","EARLY SWEEP","2026-03-11","","72d","72","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","43.97","TRUE","FALSE","FALSE","LEADING","LEADING (Passive)","0.18","0.18","DRY / QUIET","100","0","33.59","35.45","12.81","52.57","77.8","82.11","87.52","51100","282795","956","Supertrend bearish | RSI 33.6 lemah | Volume 0.18x | Crash filter aktif | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","107","97","95","91","0.1","0.2","0.3","0.4","934","2061","3157","4395","10547","99971500","28500","94.79","94.79","86","139","170","170","19.63","9.27","58.88","79.35","3","8.56"
"HATM","2026-05-22","2026-05-22","558","FULL","280","0","AVOID","-","passive","FALSE","","V-SHAPE","2026-04-30","","22d","22","DOWNTREND","BEARISH","BEARISH","BEARISH","STRUCTURE + DISCOUNT","NORMAL DOWNTREND","34.42","TRUE","FALSE","FALSE","WEAKENING","WEAKENING (Passive)","1.61","1.61","EXPANSION","71.43","28.57","32.56","23.16","11.68","30.78","302.12","311.49","312.37","27991000","17344315","956","Supertrend bearish | RSI 32.6 lemah | Volume valid 1.61x | Lolos anti-crash ADX | RISEN NORMAL DOWNTREND","Full Grid (1-2-3-4)","100000000","306","300","298","296","0.1","0.2","0.3","0.4","326","666","1006","1351","3349","99924000","76000","298.37","298.37","292","328","360","360","4.58","2.13","17.65","20.66","3.86","9.68"
